activity_id,experiment_id,frequency,grid_label,institution_id,realm,source_id,table_id,variable_id,standard_name,units,variant_label,member_id,time_range,path,version
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,chl,mass_concentration_of_phytoplankton_expressed_as_chlorophyll_in_sea_water,,r1i1p1f1,Omon,1921-01-15-1930-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/chl/gn/v20190429/chl/chl_Omon_CanESM5_historical_r1i1p1f1_gn_192101-193012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,chl,mass_concentration_of_phytoplankton_expressed_as_chlorophyll_in_sea_water,,r1i1p1f1,Omon,1961-01-15-1970-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/chl/gn/v20190429/chl/chl_Omon_CanESM5_historical_r1i1p1f1_gn_196101-197012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,chl,mass_concentration_of_phytoplankton_expressed_as_chlorophyll_in_sea_water,,r1i1p1f1,Omon,1891-01-15-1900-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/chl/gn/v20190429/chl/chl_Omon_CanESM5_historical_r1i1p1f1_gn_189101-190012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,chl,mass_concentration_of_phytoplankton_expressed_as_chlorophyll_in_sea_water,,r1i1p1f1,Omon,1881-01-15-1890-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/chl/gn/v20190429/chl/chl_Omon_CanESM5_historical_r1i1p1f1_gn_188101-189012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,chl,mass_concentration_of_phytoplankton_expressed_as_chlorophyll_in_sea_water,,r1i1p1f1,Omon,2001-01-15-2010-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/chl/gn/v20190429/chl/chl_Omon_CanESM5_historical_r1i1p1f1_gn_200101-201012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,chl,mass_concentration_of_phytoplankton_expressed_as_chlorophyll_in_sea_water,,r1i1p1f1,Omon,1981-01-15-1990-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/chl/gn/v20190429/chl/chl_Omon_CanESM5_historical_r1i1p1f1_gn_198101-199012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,chl,mass_concentration_of_phytoplankton_expressed_as_chlorophyll_in_sea_water,,r1i1p1f1,Omon,1991-01-15-2000-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/chl/gn/v20190429/chl/chl_Omon_CanESM5_historical_r1i1p1f1_gn_199101-200012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,chl,mass_concentration_of_phytoplankton_expressed_as_chlorophyll_in_sea_water,,r1i1p1f1,Omon,1850-01-15-1860-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/chl/gn/v20190429/chl/chl_Omon_CanESM5_historical_r1i1p1f1_gn_185001-186012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,chl,mass_concentration_of_phytoplankton_expressed_as_chlorophyll_in_sea_water,,r1i1p1f1,Omon,1941-01-15-1950-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/chl/gn/v20190429/chl/chl_Omon_CanESM5_historical_r1i1p1f1_gn_194101-195012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,chl,mass_concentration_of_phytoplankton_expressed_as_chlorophyll_in_sea_water,,r1i1p1f1,Omon,2011-01-15-2014-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/chl/gn/v20190429/chl/chl_Omon_CanESM5_historical_r1i1p1f1_gn_201101-201412.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,chl,mass_concentration_of_phytoplankton_expressed_as_chlorophyll_in_sea_water,,r1i1p1f1,Omon,1971-01-15-1980-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/chl/gn/v20190429/chl/chl_Omon_CanESM5_historical_r1i1p1f1_gn_197101-198012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,chl,mass_concentration_of_phytoplankton_expressed_as_chlorophyll_in_sea_water,,r1i1p1f1,Omon,1951-01-15-1960-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/chl/gn/v20190429/chl/chl_Omon_CanESM5_historical_r1i1p1f1_gn_195101-196012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,chl,mass_concentration_of_phytoplankton_expressed_as_chlorophyll_in_sea_water,,r1i1p1f1,Omon,1871-01-15-1880-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/chl/gn/v20190429/chl/chl_Omon_CanESM5_historical_r1i1p1f1_gn_187101-188012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,chl,mass_concentration_of_phytoplankton_expressed_as_chlorophyll_in_sea_water,,r1i1p1f1,Omon,1931-01-15-1940-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/chl/gn/v20190429/chl/chl_Omon_CanESM5_historical_r1i1p1f1_gn_193101-194012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,uo,sea_water_x_velocity,m s-1,r1i1p1f1,Omon,1891-01-15-1900-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/uo/gn/v20190429/uo/uo_Omon_CanESM5_historical_r1i1p1f1_gn_189101-190012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,uo,sea_water_x_velocity,m s-1,r1i1p1f1,Omon,1931-01-15-1940-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/uo/gn/v20190429/uo/uo_Omon_CanESM5_historical_r1i1p1f1_gn_193101-194012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,uo,sea_water_x_velocity,m s-1,r1i1p1f1,Omon,2011-01-15-2014-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/uo/gn/v20190429/uo/uo_Omon_CanESM5_historical_r1i1p1f1_gn_201101-201412.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,uo,sea_water_x_velocity,m s-1,r1i1p1f1,Omon,1881-01-15-1890-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/uo/gn/v20190429/uo/uo_Omon_CanESM5_historical_r1i1p1f1_gn_188101-189012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,uo,sea_water_x_velocity,m s-1,r1i1p1f1,Omon,1861-01-15-1870-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/uo/gn/v20190429/uo/uo_Omon_CanESM5_historical_r1i1p1f1_gn_186101-187012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,uo,sea_water_x_velocity,m s-1,r1i1p1f1,Omon,2001-01-15-2010-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/uo/gn/v20190429/uo/uo_Omon_CanESM5_historical_r1i1p1f1_gn_200101-201012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,uo,sea_water_x_velocity,m s-1,r1i1p1f1,Omon,1941-01-15-1950-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/uo/gn/v20190429/uo/uo_Omon_CanESM5_historical_r1i1p1f1_gn_194101-195012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,uo,sea_water_x_velocity,m s-1,r1i1p1f1,Omon,1850-01-15-1860-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/uo/gn/v20190429/uo/uo_Omon_CanESM5_historical_r1i1p1f1_gn_185001-186012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,uo,sea_water_x_velocity,m s-1,r1i1p1f1,Omon,1961-01-15-1970-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/uo/gn/v20190429/uo/uo_Omon_CanESM5_historical_r1i1p1f1_gn_196101-197012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,uo,sea_water_x_velocity,m s-1,r1i1p1f1,Omon,1901-01-15-1910-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/uo/gn/v20190429/uo/uo_Omon_CanESM5_historical_r1i1p1f1_gn_190101-191012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,uo,sea_water_x_velocity,m s-1,r1i1p1f1,Omon,1991-01-15-2000-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/uo/gn/v20190429/uo/uo_Omon_CanESM5_historical_r1i1p1f1_gn_199101-200012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,uo,sea_water_x_velocity,m s-1,r1i1p1f1,Omon,1971-01-15-1980-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/uo/gn/v20190429/uo/uo_Omon_CanESM5_historical_r1i1p1f1_gn_197101-198012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,uo,sea_water_x_velocity,m s-1,r1i1p1f1,Omon,1871-01-15-1880-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/uo/gn/v20190429/uo/uo_Omon_CanESM5_historical_r1i1p1f1_gn_187101-188012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,uo,sea_water_x_velocity,m s-1,r1i1p1f1,Omon,1951-01-15-1960-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/uo/gn/v20190429/uo/uo_Omon_CanESM5_historical_r1i1p1f1_gn_195101-196012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,uo,sea_water_x_velocity,m s-1,r1i1p1f1,Omon,1921-01-15-1930-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/uo/gn/v20190429/uo/uo_Omon_CanESM5_historical_r1i1p1f1_gn_192101-193012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,uo,sea_water_x_velocity,m s-1,r1i1p1f1,Omon,1911-01-15-1920-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/uo/gn/v20190429/uo/uo_Omon_CanESM5_historical_r1i1p1f1_gn_191101-192012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,uo,sea_water_x_velocity,m s-1,r1i1p1f1,Omon,1981-01-15-1990-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/uo/gn/v20190429/uo/uo_Omon_CanESM5_historical_r1i1p1f1_gn_198101-199012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,vmo,,,r1i1p1f1,Omon,2001-01-15-2010-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/vmo/gn/v20190429/vmo/vmo_Omon_CanESM5_historical_r1i1p1f1_gn_200101-201012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,vmo,,,r1i1p1f1,Omon,1971-01-15-1980-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/vmo/gn/v20190429/vmo/vmo_Omon_CanESM5_historical_r1i1p1f1_gn_197101-198012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,vmo,,,r1i1p1f1,Omon,1941-01-15-1950-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/vmo/gn/v20190429/vmo/vmo_Omon_CanESM5_historical_r1i1p1f1_gn_194101-195012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,vmo,,,r1i1p1f1,Omon,1891-01-15-1900-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/vmo/gn/v20190429/vmo/vmo_Omon_CanESM5_historical_r1i1p1f1_gn_189101-190012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,vmo,,,r1i1p1f1,Omon,1951-01-15-1960-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/vmo/gn/v20190429/vmo/vmo_Omon_CanESM5_historical_r1i1p1f1_gn_195101-196012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,vmo,,,r1i1p1f1,Omon,1901-01-15-1910-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/vmo/gn/v20190429/vmo/vmo_Omon_CanESM5_historical_r1i1p1f1_gn_190101-191012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,vmo,,,r1i1p1f1,Omon,1881-01-15-1890-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/vmo/gn/v20190429/vmo/vmo_Omon_CanESM5_historical_r1i1p1f1_gn_188101-189012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,vmo,,,r1i1p1f1,Omon,1991-01-15-2000-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/vmo/gn/v20190429/vmo/vmo_Omon_CanESM5_historical_r1i1p1f1_gn_199101-200012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,vmo,,,r1i1p1f1,Omon,1871-01-15-1880-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/vmo/gn/v20190429/vmo/vmo_Omon_CanESM5_historical_r1i1p1f1_gn_187101-188012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,vmo,,,r1i1p1f1,Omon,1911-01-15-1920-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/vmo/gn/v20190429/vmo/vmo_Omon_CanESM5_historical_r1i1p1f1_gn_191101-192012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,vmo,,,r1i1p1f1,Omon,2011-01-15-2014-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/vmo/gn/v20190429/vmo/vmo_Omon_CanESM5_historical_r1i1p1f1_gn_201101-201412.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,vmo,,,r1i1p1f1,Omon,1981-01-15-1990-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/vmo/gn/v20190429/vmo/vmo_Omon_CanESM5_historical_r1i1p1f1_gn_198101-199012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,vmo,,,r1i1p1f1,Omon,1921-01-15-1930-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/vmo/gn/v20190429/vmo/vmo_Omon_CanESM5_historical_r1i1p1f1_gn_192101-193012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,vmo,,,r1i1p1f1,Omon,1961-01-15-1970-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/vmo/gn/v20190429/vmo/vmo_Omon_CanESM5_historical_r1i1p1f1_gn_196101-197012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,vmo,,,r1i1p1f1,Omon,1861-01-15-1870-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/vmo/gn/v20190429/vmo/vmo_Omon_CanESM5_historical_r1i1p1f1_gn_186101-187012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,vmo,,,r1i1p1f1,Omon,1850-01-15-1860-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/vmo/gn/v20190429/vmo/vmo_Omon_CanESM5_historical_r1i1p1f1_gn_185001-186012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,vmo,,,r1i1p1f1,Omon,1931-01-15-1940-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/vmo/gn/v20190429/vmo/vmo_Omon_CanESM5_historical_r1i1p1f1_gn_193101-194012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,limnmisc,,,r1i1p1f1,Omon,1850-01-15-2014-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/limnmisc/gn/v20190429/limnmisc/limnmisc_Omon_CanESM5_historical_r1i1p1f1_gn_185001-201412.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,zossq,square_of_sea_surface_height_above_geoid,m,r1i1p1f1,Omon,1850-01-15-2014-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/zossq/gn/v20190429/zossq/zossq_Omon_CanESM5_historical_r1i1p1f1_gn_185001-201412.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,chlos,mass_concentration_of_phytoplankton_expressed_as_chlorophyll_in_sea_water,,r1i1p1f1,Omon,1850-01-15-2014-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/chlos/gn/v20190429/chlos/chlos_Omon_CanESM5_historical_r1i1p1f1_gn_185001-201412.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,o2os,,,r1i1p1f1,Omon,1850-01-15-2014-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/o2os/gn/v20190429/o2os/o2os_Omon_CanESM5_historical_r1i1p1f1_gn_185001-201412.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,mlotstmax,ocean_mixed_layer_thickness_defined_by_sigma_t,,r1i1p1f1,Omon,1850-01-15-2014-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/mlotstmax/gn/v20190429/mlotstmax/mlotstmax_Omon_CanESM5_historical_r1i1p1f1_gn_185001-201412.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,no3,mole_concentration_of_nitrate_in_sea_water,,r1i1p1f1,Omon,1991-01-15-2000-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/no3/gn/v20190429/no3/no3_Omon_CanESM5_historical_r1i1p1f1_gn_199101-200012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,no3,mole_concentration_of_nitrate_in_sea_water,,r1i1p1f1,Omon,1901-01-15-1910-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/no3/gn/v20190429/no3/no3_Omon_CanESM5_historical_r1i1p1f1_gn_190101-191012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,no3,mole_concentration_of_nitrate_in_sea_water,,r1i1p1f1,Omon,2001-01-15-2010-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/no3/gn/v20190429/no3/no3_Omon_CanESM5_historical_r1i1p1f1_gn_200101-201012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,no3,mole_concentration_of_nitrate_in_sea_water,,r1i1p1f1,Omon,1921-01-15-1930-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/no3/gn/v20190429/no3/no3_Omon_CanESM5_historical_r1i1p1f1_gn_192101-193012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,no3,mole_concentration_of_nitrate_in_sea_water,,r1i1p1f1,Omon,1891-01-15-1900-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/no3/gn/v20190429/no3/no3_Omon_CanESM5_historical_r1i1p1f1_gn_189101-190012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,no3,mole_concentration_of_nitrate_in_sea_water,,r1i1p1f1,Omon,1981-01-15-1990-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/no3/gn/v20190429/no3/no3_Omon_CanESM5_historical_r1i1p1f1_gn_198101-199012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,no3,mole_concentration_of_nitrate_in_sea_water,,r1i1p1f1,Omon,1931-01-15-1940-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/no3/gn/v20190429/no3/no3_Omon_CanESM5_historical_r1i1p1f1_gn_193101-194012.nc,v20190429
CMIP,CanESM5,mon,gn,CCCma,ocean,CCCma,none,no3,mole_concentration_of_nitrate_in_sea_water,,r1i1p1f1,Omon,2011-01-15-2014-12-15,/glade/collections/cmip/CMIP6/CMIP/CCCma/CanESM5/historical/r1i1p1f1/Omon/no3/gn/v20190429/no3/no3_Omon_CanESM5_historical_r1i1p1f1_gn_201101-201412.nc,v20190429
